"","ORF","WT","swr1","Ratios"
"5054","YMR220W",9.67987387730354,13.4092017178892,-0.470163197362587
"4753","YGL070C",2.70523266001348,3.74739914195257,-0.470136973293804
"2671","YGL129C",4.35949198591476,6.0386266099604,-0.47006044198439
"1355","YGR124W",43.8351423355161,60.7175279022075,-0.470025120512626
"5796","YDR025W",78.1241710362521,108.194935631605,-0.469792089707024
"4704","YPL087W",4.86177534559436,6.73220600916156,-0.469596094183339
"5609","YGL020C",6.46689825587481,8.95442060162699,-0.469526172680943
"3817","YHR077C",12.0520708314425,16.6873133061534,-0.469470639389226
"4120","YLR401C",10.8864458608817,15.0724120184612,-0.469377279197588
"3454","YDR230W",0.114651636448604,0.15872961374753,-0.469314365954184
"2360","YGR285C",65.4278672000031,90.579399149406,-0.46927772654539
"940","YJR065C",19.0321716504682,26.3422145945358,-0.468936449765804
"466","YNR036C",5.95642549359174,8.24358798354022,-0.468825584808656
"977","YDR450W",105.848028649872,146.452223188537,-0.468435693579034
"5818","YBR028C",6.00556190921257,8.30915021530551,-0.468401701023611
"3326","YBR098W",1.44406465907884,1.99792274695261,-0.468365458551142
"709","YPL120W",1.61877191461957,2.23946781135103,-0.468256206129066
"2218","YBL048W",0.289358891989333,0.400274678145946,-0.468130373240304
"1112","YNR038W",10.3595942933917,14.3305236063803,-0.468123818797897
"3193","YPL234C",12.2185886843798,16.9012532203349,-0.468052570263515
"718","YGR188C",2.43225257323109,3.36437768269222,-0.468046619790982
"1031","YMR194W",24.6528316373176,34.0992618055021,-0.46798714270834
"1514","YGL139W",11.997474814086,16.5941459241712,-0.467943593520869
"4053","YBR234C",13.4197010662223,18.5610128771297,-0.467922905892801
"192","YLR056W",38.5611670588804,53.3331502191702,-0.467883830347743
"1729","YGR118W",75.6728098569462,104.658025760056,-0.467836028825988
"4789","YGR216C",4.58606545794415,6.34228326234698,-0.467745366298843
"2341","YLR061W",1.27754680614158,1.76672961388556,-0.467705113092527
"2579","YNL034W",0.406740329305761,0.562454935670597,-0.467629466444847
"4257","YNL051W",2.78985648691602,3.85781974282041,-0.4675948245815
"205","YOR119C",5.21118985667582,7.20494420662703,-0.467374441841878
"415","YDR063W",3.32216765614168,4.59280686734702,-0.467251235874095
"207","YMR141C",0.641503203938616,0.886815450719898,-0.46717743530481
"4763","YDL009C",0.584177385714314,0.807450643846133,-0.466967565858189
"3929","YFL018C",28.7175051295074,39.6893047244369,-0.466819870885573
"5422","YNL041C",7.90004371148236,10.9178369108084,-0.466754510616999
"1181","YIL019W",3.33854646134863,4.61351073000974,-0.466644894241897
"5811","YER004W",7.47692457696965,10.331227468698,-0.46649478802897
"4591","YER008C",13.6189765295734,18.8163605166366,-0.466369318786779
"809","YGR116W",46.3465591339141,64.03359657202,-0.466366809913271
"2751","YLL054C",2.7298008678239,3.77155364839241,-0.466363233685749
"4064","YMR314W",13.7718453781716,19.0268497870409,-0.466314830692402
"3926","YDL081C",106.262958381781,146.80763949758,-0.46628826093093
"4187","YNR025C",0.382172121495346,0.527948497899395,-0.466174658423616
"5244","YOR138C",6.17753936388548,8.53344206081832,-0.466095487798977
"1186","YBL056W",19.8893291229649,27.4740257534312,-0.466073709024499
"4913","YBR269C",1.47136266775708,2.03242918472381,-0.466052193753886
"3809","YJR134C",5.97553409966651,8.25393991487158,-0.46601526769309
"1597","YOL076W",12.2759145026041,16.9564635207688,-0.46600480636908
"4070","YNL132W",41.9679585419246,57.9639141680656,-0.465866732469906
"1993","YGL088W",331.236767102619,457.403536519949,-0.465604700221547
"6058","YOR117W",23.9321642082121,33.0468154534804,-0.465560386502675
"3320","YGL053W",1.06462233845132,1.46997424905322,-0.465449139152159
"4856","YOR320C",7.83725829152241,10.821218885049,-0.465442061583958
"5305","YML081W",11.1621557485319,15.4105751086189,-0.465305020972039
"4063","YGR123C",17.5662685844468,24.2476738218238,-0.465038582791707
"992","YLR181C",3.26484183791738,4.50654077291902,-0.465007340024257
"3580","YLR201C",2.34489894546073,3.23670386293877,-0.464999624052844
"2850","YPL106C",224.687179629717,310.112806893572,-0.464875298439218
"2326","YEL055C",32.629309773099,45.0343519351961,-0.464857430972952
"5632","YJL073W",3.4504682969294,4.76188841242591,-0.46474163616436
"2529","YGL174W",1.16016536882516,1.60109871258379,-0.464731796778439
"895","YCR051W",5.68617520767718,7.8467639491714,-0.464639247527532
"3087","YPL266W",8.89096142650243,12.2670386276624,-0.464375672786805
"1693","YMR186W",412.238148253558,568.735107344956,-0.464278845768427
"795","YER081W",5.13748523324457,7.08762231820495,-0.464239386265589
"3014","YDR247W",1.46590306602143,2.02207725339245,-0.464048409112767
"5669","YIL128W",11.4924616535386,15.8522575120903,-0.464000456100097
"1375","YER183C",2.96456374245675,4.08901287588747,-0.463932788657191
"3202","YHR111W",4.97096738030732,6.85642918513789,-0.463930782948763
"4687","YKL173W",8.61252173798439,11.8771158808478,-0.463676924846223
"2576","YJR002W",17.0830938308419,23.5575450663998,-0.463619925975239
"1867","YJR154W",0.42038933364488,0.579708154556198,-0.46360071475979
"4893","YDL200C",0.960889905474012,1.32504721041417,-0.46360071475979
"5276","YBR030W",4.7525833108814,6.55277253275131,-0.463393535174328
"4348","YER180C",1.50412027817097,2.07383691004926,-0.463382504815959
"4840","YNL240C",4.54511844492679,6.26636909925033,-0.463311858008222
"703","YER150W",0.543230372696955,0.748789699635089,-0.462996444576761
"1936","YFL007W",47.4930754984002,65.4587124519707,-0.462868041898529
"5141","YNL066W",27.8794562630855,38.4194678144566,-0.46263511056627
"4069","YDL233W",1.302115013952,1.79433476410252,-0.462592189698874
"6062","YNL185C",2.24116651248342,3.0883261805226,-0.462575293049745
"620","YMR218C",8.09112977223003,11.1490300438755,-0.462505135635461
"1503","YDR034C",5.66706660160241,7.80880686762307,-0.462499973584943
"2022","YGL031C",114.616149037322,157.932515035016,-0.462497893428395
"3163","YOR267C",5.12383622890545,7.06001716798798,-0.462447327590386
"91","YDL055C",188.34261087551,259.50221461455,-0.462387416651978
"1074","YER171W",7.56154840387219,10.417493563126,-0.462254613253006
"4030","YOR295W",1.21476138618163,1.67356223190331,-0.462249243896661
"5709","YPR190C",12.6034906067429,17.363639486469,-0.462246022505854
"1207","YDR346C",33.4700884403888,46.1075021498805,-0.462129147443062
"5426","YDL178W",8.60706213624874,11.8564120181851,-0.46207469913106
"1990","YLR368W",3.74801659152221,5.16216309057186,-0.461848382416467
"2739","YHR151C",4.81536873084135,6.63213733962508,-0.461827607892161
"2464","YBL069W",4.02918608090807,5.54863519360933,-0.461644517794464
"4577","YKR025W",5.3804375104809,7.40853218947713,-0.461464247491219
"710","YOL145C",21.6582400853148,29.820463521873,-0.461386666120384
"891","YOL087C",7.56427820474002,10.4140429193488,-0.461255927721197
"159","YEL026W",17.6290540044067,24.2683776844866,-0.461122609029858
"698","YIL148W",77.7092413043429,106.969957090727,-0.461047585765187
"5281","YLR099C",5.52238715560774,7.60176824099586,-0.461043007818531
"5123","YGR170W",7.39503055093494,10.1793991425047,-0.461024393610483
"4548","YLL018C",50.1710101497354,69.0577339115071,-0.460949007980872
"1111","YJR080C",1.19838258097469,1.64940772546347,-0.460859511121322
"1667","YBR176W",2.09375726562093,2.88128755389539,-0.460619452534412
"1713","YOR307C",5.66706660160241,7.79845493629171,-0.4605861616206
"2435","YAL020C",2.25208571595471,3.09867811185396,-0.4603911582839
"3289","YOL014W",1.20657198357816,1.65975965679483,-0.460060357054542
"1817","YDR165W",12.1285052557416,16.6838626623763,-0.460051581030131
"5745","YKR068C",4.61336346662238,6.3457339061241,-0.459968065918322
"59","YOR266W",1.85899439098807,2.55692703884609,-0.459888576969694
"3736","YOR275C",5.08288921588809,6.99100429244558,-0.459850933918276
"2169","YDR261C",9.33045936622208,12.8329442071101,-0.459832183611779
"4178","YBL020W",7.16845707890555,9.85848927123249,-0.459703952719416
"5163","YHR102W",4.62428267009368,6.35953648123258,-0.459692028974446
"3475","YJL168C",6.67436312182943,9.1787124471398,-0.459661613224887
"4930","YJL201W",4.00461787309766,5.50722746828388,-0.459661613224887
"2452","YLR028C",24.1368992732989,33.1917424921195,-0.45958401628465
"2336","YER077C",4.04010528437937,5.55553648116357,-0.459533345161598
"1413","YPR174C",1.52595868511356,2.0979914164891,-0.459292873276326
"944","YMR255W",2.24389631335124,3.08487553674548,-0.459206270177566
"1851","YDL102W",9.42600239659591,12.9571673830865,-0.459032406224179
"138","YGR145W",15.3660490849807,21.1213905597529,-0.458958552614678
"3367","YLR404W",1.65698912676911,2.27742489289935,-0.458839340666065
"1918","YOR232W",17.2004752681584,23.6403605170507,-0.458803608139375
"2851","YGL151W",10.6980896010019,14.7031931343093,-0.458776311251941
"1967","YLR237W",4.97369718117514,6.83572532247517,-0.458775753763367
"5757","YKR042W",8.30951384165594,11.4181802584908,-0.458496765484924
"2941","YGL066W",2.29030292810425,3.14698712473365,-0.45843284640085
"15","YPL039W",1.38127923911889,1.89785407741612,-0.458364066393643
"4899","YGL183C",0.0627854199599496,0.0862660944280057,-0.458364066393643
"2689","YOR058C",5.84723345887879,8.03309871313589,-0.458202410833959
"5833","YPL247C",2.4213333697598,3.3264206011439,-0.458168874604829
"2790","YKR043C",17.3042077011357,23.7714849805812,-0.458109142713684
"746","YLR148W",5.97826390053433,8.21253218954614,-0.458100536382701
"5238","YBR168W",1.70066594065429,2.33608583711039,-0.457993503226926
"748","YDL082W",75.4189383762386,103.595227476703,-0.457958793263099
"2550","YNL258C",8.44600388504714,11.6010643786782,-0.457916360463063
"2602","YDR471W",53.7825366978664,73.8644806930356,-0.45774297779597
"4675","YMR279C",1.51503948164226,2.0807381976035,-0.457740063338548
"2134","YEL053C",6.59792869753036,9.06139055871772,-0.457719275803235
"2755","YLR065C",4.49052242757031,6.16630042971385,-0.457521883094818
"2485","YDL126C",139.116111826041,191.020738213822,-0.457439757055827
"2391","YML086C",16.6654342980649,22.8812188860842,-0.457304992454403
"5179","YMR034C",0.887185282042766,1.21807725332344,-0.457298298031294
"2447","YPL242C",13.3186984341128,18.2849613749601,-0.45720447679324
"2453","YBR081C",10.3732432977308,14.2408068681752,-0.457163852464656
"5742","YBL076C",174.966586623173,240.161356243791,-0.456924592483817
"4715","YIL169C",13.4169712653545,18.4160858384907,-0.456907427436304
"4820","YKR027W",5.24667726795753,7.20149356284991,-0.456892097062016
"4129","YJL013C",1.87810299706284,2.57763090150881,-0.45676951076307
"3784","YLR419W",12.3195913164892,16.9081545078891,-0.456764803353377
"3396","YDR457W",74.204176990057,101.838849794149,-0.456715725843078
"2233","YGR062C",1.91086060747673,2.62248927061137,-0.45671432917455
"218","YKL050C",1.84807518751678,2.53622317618337,-0.456658248824661
"1599","YHR203C",93.1053181988696,127.766987135431,-0.456579633681302
"2196","YLR340W",165.83813252117,227.566506457302,-0.456512459809233
"5412","YBL091C",15.144935214687,20.779776825818,-0.456344753077006
"5554","YDR182W",8.02561455140225,11.0110042927906,-0.456262286231517
"106","YIR012W",17.6263242035389,24.1821115900586,-0.456208580529755
"3298","YOR086C",36.0579396630858,49.4615279012413,-0.45598984219537
"3293","YLR320W",5.77079903457972,7.9157768247138,-0.455959847309073
"545","YBR188C",1.28300640787723,1.75982832633132,-0.455906322969789
"2735","YOL135C",0.769803844726339,1.05589699579879,-0.455906322969789
"85","YER107C",6.31948900901232,8.66801716812601,-0.45589410341996
"4335","YLR403W",5.07742961415245,6.96339914222862,-0.455693385786895
"2436","YBR275C",12.0193132210286,16.4837253233033,-0.455687865210303
"1003","YPL176C",5.97826390053433,8.19872961443766,-0.455673798988161
"3309","YGR191W",16.7828157353813,23.0157939933919,-0.455639429057107
"2776","YLR129W",26.7575081064098,36.6941459258965,-0.455606152349015
"3295","YMR231W",7.26945971101504,9.96890987210034,-0.455587608029932
"5874","YNL001W",6.91731539906575,9.4858197433035,-0.455560215048075
"5397","YMR214W",5.70528381375194,7.82260944273155,-0.455351281448472
"4306","YOR252W",3.06283657369841,4.19943347675532,-0.455326324780867
"4816","YFR021W",3.48322590734329,4.77569098753439,-0.455285446547786
"1000","YKL066W",1.87264339532719,2.56727897017745,-0.45516387761115
"2909","YDL188C",5.62611958858505,7.71218884186371,-0.455000159207355
"86","YBR038W",7.76901326982681,10.648686696193,-0.454872232720184
"514","YDR040C",0.971809108945307,1.33194849796841,-0.454793438977614
"3629","YCL024W",2.8553717077438,3.91303004325434,-0.454607621371219
"5399","YDR500C",42.28734524346,57.9397596616257,-0.454327707934124
"5267","YER143W",4.06740329305761,5.57278970004917,-0.454291666907695
"359","YHR174W",1684.68295657318,2308.17012895349,-0.454272451384248
"4035","YJR132W",18.9448180226978,25.9557424914983,-0.454250476250614
"5687","YIL008W",2.54417440881187,3.48515021489143,-0.454023265660808
"3182","YNR033W",7.6652808368495,10.5003090137769,-0.454021230885967
"1880","YNR004W",0.685180017823798,0.938575107376702,-0.453989119975498
"4825","YMR281W",2.08829766388528,2.86058369123267,-0.453982186591667
"898","YFL036W",15.5107285309754,21.2456137357292,-0.453898569701477
"214","YBR017C",21.9121115660224,30.0136995733917,-0.453892643873334
"4490","YGL209W",4.14929731909232,5.68321030091701,-0.453839064071338
"3679","YMR090W",1.11102895320433,1.52173390571002,-0.453819693967205
"474","YBL004W",87.2744635451978,119.530300439445,-0.453744892801739
"1562","YOR093C",9.19123952196306,12.5879484989346,-0.453711841013027
"4927","YLR236C",0.229303272897207,0.314008583717941,-0.453547050095867
"2463","YJL101C",11.9292297923904,16.3353476408872,-0.453496259022585
"4556","YPR042C",8.21124101041428,11.2421974258577,-0.453251869523812
"631","YOR290C",16.6354064885188,22.7707982852164,-0.45292775040338
"2678","YPL010W",11.8282271602809,16.1904206022481,-0.452906609432571
"2719","YFR039C",5.60155138077464,7.66733047276114,-0.452897918457969
"4598","YIR004W",6.50511546802434,8.90266094497018,-0.452661946796277
"5932","YGR220C",2.57693201922576,3.52655794021687,-0.452606264251711
"4460","YGR233C",20.1896072184255,27.6258540796245,-0.452406223659274
"5507","YKR037C",1.52322888424573,2.08418884138062,-0.452353260171822
"1908","YLR130C",9.43965140093503,12.915759657761,-0.452327011933611
"4667","YLR426W",2.18657049512694,2.99170815476324,-0.452299583489056
"4846","YHL012W",1.55871629552744,2.1324978542603,-0.452185925217463
"4184","YOL041C",15.7591404099474,21.5596223194472,-0.452143060810126
"4325","YCR023C",4.84812634125524,6.63213733962508,-0.452046587099576
"4519","YEL033W",19.4116139710957,26.5527038649401,-0.451938702957855
"1380","YDR143C",5.35859910353831,7.32916738260336,-0.451793426013914
"5558","YDR139C",2.66428564699612,3.64387982863896,-0.451726614471498
"5641","YNL181W",5.53057655821121,7.56381115944754,-0.45168345683532
"4350","YJL011C",2.33397974198943,3.19184549383621,-0.451598778306345
"5433","YMR064W",3.46957690300417,4.74463519354031,-0.451537420970357
"3921","YLR260W",4.37314099025388,5.97996566574935,-0.451467339427391
"4729","YPL201C",0.701558823030741,0.959278970039423,-0.45138635620556
"3843","YLR243W",3.74255698978656,5.1173047214693,-0.451359859351336
"1954","YBR035C",7.76628346895899,10.6176309021989,-0.451165623815532
"4276","YGR125W",9.67714407643571,13.229768241479,-0.451134542217203
"4111","YJL039C",34.179836666023,46.7217167422079,-0.450947782686653
"492","YLR442C",4.77169191695617,6.52171673875723,-0.450750882283768
"6002","YFR008W",0.638773403070792,0.873012875611417,-0.450698687786837
"3294","YFR014C",3.83537021929257,5.24152789744562,-0.450621572069726
"5309","YJL029C",7.07018424766389,9.66180257593664,-0.450544561934344
"45","YLR300W",65.9983955813783,90.1860257588143,-0.450472953504246
"5889","YHR027C",65.1958341262381,89.0818197501358,-0.45035124729878
"5773","YGL150C",20.476236309547,27.9743691011137,-0.450155033621723
"499","YLL053C",0.338495307610163,0.46238626613411,-0.449962712746828
"524","YEL043W",4.46868402062772,6.10418884172568,-0.449949558892236
"3549","YGR295C",6.67709292269725,9.12005150292876,-0.449821853790114
"387","YGR186W",14.9565789548071,20.4278111605517,-0.449754404886264
"385","YOL155C",16.1849893453279,22.1013733924551,-0.449479606515137
"5534","YJR125C",7.52060139085483,10.2691158807098,-0.449392040325443
"3235","YDL138W",3.06283657369841,4.18218025786971,-0.449386855540089
"173","YIL090W",6.90912599646228,9.4340600866467,-0.449375568171307
"3826","YKL020C",8.5442767162888,11.6666266104435,-0.449357191749328
"5115","YPR105C",10.9028246660886,14.8860772544967,-0.449261676392413
"3680","YHR099W",63.4978979864517,86.6905236125915,-0.449165462799977
"5701","YCR035C",6.4996558662887,8.8716051509761,-0.448831822239253
"1935","YMR150C",2.08829766388528,2.85023175990131,-0.448751866515362
"2696","YPL162C",2.33124994112161,3.18149356250485,-0.448600513484779
"766","YDR237W",4.32400457463305,5.90060085887559,-0.448493822369582
"575","YIL094C",21.2951765698942,29.0578712471294,-0.448402324225415
"2004","YDR432W",6.87363858518057,9.37884978621278,-0.448337005724306
"6043","YNL313C",16.1331231288392,22.0116566542499,-0.44824198079045
"2591","YKL129C",7.71168745160251,10.5210128764396,-0.448155115495767
"5149","YHR206W",7.99012714012054,10.9005836919228,-0.448115024014054
"2254","YDR164C",5.27397527663577,7.19459227529567,-0.448022122172184
"1041","YOR276W",5.11018722456633,6.97030042978286,-0.447844690731683
"1546","YLR382C",5.11018722456633,6.97030042978286,-0.447844690731683
"4211","YER149C",2.69704325741001,3.67838626641016,-0.447694323850429
"1975","YLR215C",3.18294781188266,4.34090987161725,-0.447633966354724
"4759","YER166W",29.080568644928,39.6513476428885,-0.447314419929774
"3575","YHR190W",20.6564031668234,28.1641545088553,-0.447271098141777
"3254","YPL026C",5.21118985667582,7.10487553709055,-0.447196559904248
"3729","YPL157W",3.06010677283059,4.17182832653835,-0.447097799119628
"4468","YDR013W",1.5996633085448,2.18080686713998,-0.447093726430786
"1027","YBR152W",1.25297859833117,1.70806866967451,-0.447004204229095
"1655","YNR020C",0.870806476835823,1.18702145932936,-0.44692197361316
"3855","YBR263W",38.9160411716975,53.0467467856692,-0.446899321300656
"3717","YDR297W",15.8137364273038,21.5527210318929,-0.446691737024698
"422","YHR191C",2.02551224392533,2.76051502169618,-0.446650645829853
"3346","YJL041W",13.9056056206949,18.9509356239443,-0.446602498548837
"614","YOR223W",1.1192183558078,1.52518454948714,-0.446492292561917
"4424","YLR135W",2.27938372463295,3.1055793994082,-0.446218636531554
"5055","YOR308C",3.22662462576785,4.39612017205117,-0.446205074754699
"5627","YDL090C",2.9126975259681,3.96824034368826,-0.446143517683244
"5240","YJR068W",6.0082917100804,8.18492703932918,-0.446014697330377
"6049","YGR243W",0.423119134512704,0.576257510779078,-0.445649719875746
"4446","YML098W",1.48228187122838,2.01862660961533,-0.445554259342337
"4438","YHL016C",1.13013755927909,1.53898712459562,-0.445482775096911
"5088","YDR399W",21.7210255052747,29.5789184574746,-0.445477083695535
"3238","YHR175W",1.87537319619502,2.55347639506897,-0.445285004374143
"3739","YOL018C",2.97275314506022,4.04760515056203,-0.445268891987533
"4160","YBR242W",3.01097035720976,4.09936480721883,-0.445171877885314
"3394","YNL250W",5.31765209052095,7.23945064439824,-0.445090833170856
"2279","YHR163W",8.69168596315129,11.8322575117453,-0.445017401067917
"238","YPL160W",142.970590651409,194.619759673358,-0.444939781713558
"3176","YOL080C",2.09648706648875,2.85368240367843,-0.44485085112605
"47","YJR140C",11.4951914544064,15.6452188854631,-0.444691348247623
"3128","YOR118W",6.23213538124196,8.48168240416152,-0.444623888823891
"3494","YER041W",1.92723941268367,2.62248927061137,-0.444401067735699
"2345","YMR223W",3.96913046181595,5.40025751119316,-0.444205220576318
"5590","YPL218W",25.8566738200279,35.1793133077407,-0.44419062195094
"3380","YJR079W",0.32211650240322,0.438231759694269,-0.444111470086256
"1628","YNL073W",5.47871034172256,7.45339055857969,-0.444060528364145
"2089","YDR452W",15.6635973795735,21.3077253237174,-0.443961001266669
"2632","YOR371C",5.56060436775728,7.56381115944754,-0.44387165067057
"5429","YKL163W",0.251141679839798,0.341613733934902,-0.443864496698528
"5085","YNL202W",0.395821125834465,0.538300429230755,-0.443562961523245
"4736","YDL063C",11.7900099481314,16.0316909885006,-0.443361670277717
"4525","YGL240W",1.01002632109484,1.37335622329385,-0.443312992703268
"5700","YCR042C",9.40962359138897,12.7915364817847,-0.442980649127817
"2519","YIL112W",6.87909818691622,9.35124463599582,-0.442938950529886
"4914","YDR283C",14.6098942445935,19.8584549373269,-0.442807645054063
"1221","YPL174C",3.48322590734329,4.73428326220895,-0.442721985083874
"5689","YGR153W",0.616934996128201,0.838506437840215,-0.442703373866524
"2352","YGL186C",8.8418250108816,12.0151416319326,-0.442437567531846
"5096","YGR282C",72.5717560710983,98.6055965749876,-0.442261351826951
"679","YNR034W",1.74980235627512,2.37749356243584,-0.442249458761482
"5973","YDL140C",51.3885013367848,69.8203261862507,-0.44220151801213
"3750","YOL098C",28.8676441772377,39.2165665269714,-0.442009853486467
"1462","YNR008W",7.27218951188286,9.87919313389521,-0.442003420604022
"5916","YDR423C",3.33035705874515,4.52379399180462,-0.441856370447437
"559","YIL154C",2.59877042616835,3.53000858399399,-0.441842499113316
"1819","YBR074W",16.9247653805082,22.988188843175,-0.441756971188682
"3423","YHR017W",2.89631872076115,3.93373390591706,-0.441679000813271
"3622","YNR048W",2.27392412289731,3.0883261805226,-0.441641019462002
"5260","YOR324C",3.44773849606158,4.68252360555215,-0.441635914307233
"3993","YCR068W",2.31214133504684,3.14008583717941,-0.441574408429791
"4315","YOR096W",142.675772157684,193.750197441524,-0.441457409704172
"4701","YDR155C",42.6504087588806,57.9087038676317,-0.441220637986487
"6042","YMR212C",15.4725113188258,21.0075193151079,-0.441198433261458
"4133","YKL067W",8.35592045640895,11.3422660953942,-0.44083824422925
"3116","YGR200C",21.2296613490664,28.816326182731,-0.440805058982067
"1724","YMR152W",5.55241496515381,7.53620600923058,-0.440723009738283
"4563","YLR021W",1.88902220053414,2.56382832640033,-0.440660005577803
"2419","YCL002C",3.85720862623517,5.23462660989138,-0.440529452589025
"1167","YMR257C",3.15564980320442,4.2822489274062,-0.440431550305609
"5209","YNL271C",10.7035492027375,14.523759657899,-0.440325700500397
"4321","YGL119W",4.0892417000002,5.54863519360933,-0.440299615396109
"5648","YPL017C",2.56601281575446,3.48169957111431,-0.440263345217289
"4996","YML060W",2.08283806214963,2.82607725346147,-0.440250227482409
"5065","YGL224C",3.01642995894541,4.09246351966459,-0.440127472943141
"3447","YML077W",2.30941153417902,3.13318454962517,-0.440104466846896
"5572","YDR386W",1.64334012242999,2.22911588001967,-0.439840510610154
"1334","SCER_lnc0439",3.14473059973313,4.2649957085206,-0.439607859137993
"1984","YLR342W",326.323125540536,442.558866990778,-0.43956813759535
"4693","YDR469W",2.02278244305751,2.74326180281058,-0.439551150541815
"4433","YKR100C",3.74801659152221,5.08279828369809,-0.43949563756468
"3322","YDR115W",1.83988578491331,2.49481545085792,-0.43931688844519
"4193","YGR046W",3.27576104138868,4.44097854115373,-0.439047480400752
"5498","YDR353W",36.4865183993342,49.4615279012413,-0.438943313004258
"1968","YKL176C",15.9857138819767,21.6631416327608,-0.438459307974004
"1911","YKR070W",5.65341759726329,7.6604291852069,-0.438301955692887
"1234","YLR329W",0.494093957076125,0.669424892761324,-0.438136787779853
"1870","YOL095C",1.33214282349806,1.80468669543388,-0.437999631359986
"2687","YER003C",32.8094766303754,44.4477424930856,-0.437997565754705
"3607","YFL033C",5.63703879205635,7.63627467876706,-0.437931502170135
"1654","YDR407C",10.9792590903877,14.8722746793882,-0.43784462034704
"299","YGR271W",16.6681640989327,22.5775622336976,-0.437794513831058
"2773","YLR415C",0.0382172121495346,0.0517596566568034,-0.437605506226845
"4343","YHR093W",0.0764344242990691,0.103519313313607,-0.437605506226845
"2684","YML067C",8.53062771194968,11.5527553657985,-0.437513170789463
"4636","YOL090W",11.6453305021367,15.7694420614394,-0.437380032280792
"4302","YNL292W",6.01648111268387,8.14696995778086,-0.437343650333416
"1358","YOR251C",5.86907186582138,7.94683261870788,-0.437247583991954
"3983","YLR326W",1.00183691849137,1.35610300440825,-0.436819082091325
"5803","YLR443W",3.16110940494007,4.27879828362908,-0.436774699960932
"642","YKL135C",7.81541988457982,10.5762231768735,-0.436429236254722
"1467","YER113C",8.83090580741031,11.9495794001673,-0.43632650799329
"53","YHR007C",80.1442236784418,108.446832627334,-0.43631746896842
"3867","YGR252W",4.38406019372518,5.93165665286967,-0.436167484636678
"5108","YDR159W",8.07475096702309,10.9247381983626,-0.436109035714044
"2562","YBL075C",3.26484183791738,4.41682403471389,-0.435996253365188
"3905","YOR215C",2.75982867736996,3.73359656684409,-0.435987334599732
"5119","YJL109C",64.9829096585479,87.9086008659149,-0.435943980858765
"5573","YLR347C",24.8111600876514,33.5644120200485,-0.435943177116092
"2930","YFR040W",16.0648781071436,21.7287038645261,-0.435692084763435
"4056","YPR088C",14.9347405478645,20.2000686712618,-0.435688022702102
"4624","YDR410C",4.25848935380528,5.75912446401366,-0.435507758288919
"3532","YOR084W",0.7425058360481,1.00413733914199,-0.435482334333876
"5902","YOR035C",6.38773403070792,8.63696137413193,-0.435219593893496
"1316","YLR246W",1.6105825120161,2.17735622336286,-0.434994883409277
"924","YIL160C",0.472255550133534,0.638369098767242,-0.434823065555519
"2499","YBR105C",6.1802691647533,8.35400858440807,-0.434798953842985
"3578","YDR279W",2.87448031381856,3.88542489303738,-0.434771223730444
"2835","YLR360W",3.22935442663567,4.36506437805709,-0.434757143917815
"3015","YGR274C",9.06839848291098,12.256686696331,-0.434649341063661
"1781","YDR284C",5.93185728578133,8.01584549425029,-0.434370812303456
"1365","YOR204W",107.592371404411,145.385974261407,-0.434312305203433
"252","YNL257C",7.53698019606178,10.1828497862818,-0.434082865519869
"134","YJR109C",19.4716695901879,26.3042575129875,-0.433919735227024
"1405","SCER_lnc1303",4121.19128935721,5566.78903052075,-0.433783979806882
"3157","YPL145C",27.3526046955954,36.9425922778492,-0.433606881908354
"1581","YBL042C",13.455188477504,18.1710901303151,-0.433482373050763
"5518","YML078W",12.9856627282383,17.536171675325,-0.433414182766831
"3370","YPL069C",1.99821423524709,2.69840343370802,-0.433394791699241
"534","YJL061W",10.1166420161554,13.661098713619,-0.433343018678762
"5312","YCR017C",31.0842424819107,41.9736309048904,-0.433299847076807
"643","YDL183C",0.84077866728976,1.13526180267255,-0.433227065716272
"659","YJR051W",7.17664648150902,9.6894077261536,-0.433098626362446
"3090","YOR080W",4.05921389045413,5.47962231806692,-0.43287609776647
"3348","YLR203C",7.37046234312452,9.94820600943761,-0.432681262232645
"1482","YOR323C",26.2333863397876,35.4070557970307,-0.432632834208912
"4875","YDL015C",20.3097184566098,27.4119141654431,-0.432632834208911
"4710","YAL038W",920.150357322608,1241.83493572891,-0.432531894405778
"1719","YPL272C",0.565068779639546,0.76259227474357,-0.432485434568038
"2112","YMR307W",150.409298016229,202.977218901543,-0.432424061540769
"4887","YGR237C",3.59514774292407,4.85160515063104,-0.432411081491952
"5979","YPL107W",1.29392561134853,1.74602575122283,-0.432320158471982
"1178","YGL198W",1.94361821789061,2.62248927061137,-0.432192010040481
"3065","YBR215W",1.82350697970636,2.46030901308672,-0.432123806645767
"4676","YER027C",5.55787456688945,7.49824892768225,-0.432020445781519
"882","YGL188C",0.892644883778414,1.20427467821496,-0.432006233387501
"991","YBR243C",6.13113274913247,8.27119313375718,-0.431941813924463
"804","YNL249C",2.35581814893202,3.17804291872773,-0.431910429588312
"2231","YMR215W",17.3042077011357,23.3436051522183,-0.431904498883734
"3515","YOR222W",4.34857278244347,5.86609442110439,-0.431858312175685
"5510","YMR155W",2.60150022703617,3.50930472133127,-0.43184139262349
"2403","YIL159W",2.31760093678249,3.12628326207093,-0.431816329169128
"5890","YNR047W",9.07931768638228,12.2463347649997,-0.431694238449607
